138,138
113,113
127,127
95,130
144,15
83,133
59,59
134,79
105,105
122,52
24,41
71,71
58,58
142,141
116,37
36,36
17,5
56,56
102,33
130,130
46,20
25,121
119,119
68,68
84,88
28,28
135,135
26,26
14,14
90,87
150,67
68,61
124,122
1,1
95,95
0,0
139,143
64,22
100,100
75,75
58,144
28,28
59,59
123,123
53,66
98,98
17,5
142,49
46,46
137,150
142,142
137,139
104,104
56,56
89,97
122,114
115,65
39,39
32,32
42,17
146,146
49,49
142,138
123,123
146,146
150,150
106,106
28,9
36,5
138,65
150,150
114,114
84,79
73,73
63,13
7,7
128,65
12,12
66,6
144,47
71,71
45,42
57,57
144,144
7,123
142,0
123,149
146,97
126,124
49,4
89,96
146,146
142,45
117,117
63,63
47,59
22,22
24,24
151,151
71,11
151,138
57,57
120,26
43,43
68,116
110,110
84,85
145,145
142,32
120,120
148,148
52,52
82,86
8,8
48,25
101,144
117,117
28,28
50,50
123,154
9,127
140,140
39,37
66,128
43,150
151,136
103,103
111,18
46,46
137,137
84,75
43,43
19,19
9,9
67,65
102,102
124,48
8,129
57,150
14,14
47,104
120,120
77,74
77,76
103,103
57,57
34,34
46,46
125,62
46,124
89,78
90,90
61,60
68,139
66,66
25,25
120,120
5,5
137,27
4,123
12,127
97,62
128,141
8,0
29,4
5,21
71,112
112,112
36,36
18,18
112,112
75,98
92,92
67,34
111,110
11,11
115,115
88,94
116,116
109,109
45,62
71,71
102,102
117,149
81,148
46,137
64,0
151,136
109,109
128,110
85,85
73,73
97,97
17,17
116,129
139,121
54,54
137,72
56,56
123,110
87,87
104,104
125,64
115,115
125,24
145,47
27,14
143,73
66,151
133,143
11,11
74,131
6,7
30,38
142,53
47,47
143,114
108,25
105,31
63,63
57,33
142,70
38,112
130,75
48,18
142,142
115,115
2,37
72,72
143,28
46,9
127,153
3,3
128,5
1,1
37,65
64,64
32,56
66,152
95,95
103,103
88,94
101,18
19,19
128,121
112,112
29,142
32,28
61,72
64,64
128,72
109,109
11,112
77,146
7,6
21,21
54,149
142,48
94,94
113,113
83,98
39,100
34,36
41,40
151,140
84,74
13,13
20,60
60,60
95,95
42,42
69,69
66,66
11,31
39,116
68,138
27,27
26,116
141,66
112,119
12,12
102,118
142,144
131,131
76,95
152,152
124,44
120,105
116,116
93,90
83,83
33,51
99,99
47,35
77,83
118,117
30,115
100,100
132,146
133,130
128,100
143,106
65,62
26,72
78,78
128,54
123,122
133,93
16,16
1,34
108,108
110,55
77,74
36,36
141,141
115,26
24,24
76,98
1,1
77,77
74,86
69,69
59,59
97,83
59,59
95,97
48,32
30,105
8,8
101,58
146,82
34,34
77,90
131,131
26,43
55,110
142,67
46,56
141,141
54,54
128,37
33,5
77,86
115,115
16,61
48,8
88,88
126,126
93,74
52,35
149,149
83,83
107,107
114,114
74,146
77,146
16,0
129,129
132,132
106,114
66,51
11,144
2,2
61,61
46,6
22,147
11,11
21,143
113,113
23,23
20,3
49,70
113,113
10,10
76,80
53,53
70,67
66,141
7,45
122,124
52,52
1,1
81,95
93,93
51,53
135,135
142,21
111,41
89,77
53,141
39,31
148,20
148,148
28,28
5,129
154,145
49,52
128,49
145,145
61,67
111,111
43,38
44,44
67,37
84,96
76,76
90,90
110,111
147,147
119,119
10,9
33,102
4,108
50,121
142,58
133,97
20,45
128,101
45,20
20,22
106,106
134,135
100,32
72,72
143,138
40,24
151,151
100,32
49,4
143,107
122,71
59,59
32,52
151,128
45,50
116,116
70,70
124,142
142,11
118,118
54,54
136,12
34,34
142,99
33,33
110,110
128,61
83,88
65,70
128,46
145,41
72,139
122,53
68,68
47,35
142,57
57,57
61,20
31,31
142,23
125,64
70,30
32,32
64,0
77,97
77,95
145,145
28,144
39,39
75,75
36,62
121,121
108,36
39,38
106,15
48,28
108,112
60,60
92,92
135,135
128,151
12,12
126,126
142,150
111,33
51,49
43,118
128,59
135,135
10,25
128,127
142,46
90,90
20,3
24,37
0,154
45,22
42,42
132,132
22,21
8,24
50,121
143,113
2,2
135,135
116,115
24,149
128,40
117,30
72,109
148,81
12,12
100,100
115,115
19,19
46,39
58,58
46,151
32,100
47,33
64,36
130,91
88,88
88,76
110,110
63,63
76,131
22,22
12,11
27,69
28,28
29,29
40,41
123,41
83,148
74,93
123,123
93,148
122,20
101,101
41,140
148,111
127,127
18,109
47,125
25,42
90,90
95,95
5,35
89,94
123,123
149,149
143,101
22,22
99,99
142,138
90,91
92,92
32,32
25,9
84,88
61,61
27,27
36,36
128,46
62,66
66,33
87,90
3,109
47,70
49,49
79,79
88,88
80,80
39,115
102,102
39,39
21,37
124,142
26,26
142,36
44,44
123,123
2,125
153,45
80,96
145,145
129,42
124,0
20,121
113,113
36,140
79,130
67,67
91,91
56,56
48,48
94,94
100,100
33,48
110,110
146,134
29,29
27,27
133,1
28,10
27,11
128,114
4,4
142,43
23,51
70,67
123,151
32,32
12,12
128,105
116,64
104,104
79,79
130,95
0,38
128,31
139,139
135,87
46,127
133,146
141,141
127,127
73,111
64,63
11,69
71,103
142,10
128,128
13,13
66,138
13,14
55,55
148,121
33,33
130,135
7,7
128,63
152,152
142,143
133,13
100,126
64,0
79,85
80,96
144,144
142,26
20,124
145,15
54,54
133,132
134,76
122,71
151,73
149,149
6,54
92,92
20,20
148,81
142,113
125,68
119,116
77,98
142,112
51,52
142,4
77,146
33,73
137,108
105,105
47,34
13,145
114,18
28,28
81,81
11,11
100,100
114,19
51,51
89,94
25,10
16,16
140,129
143,39
49,50
80,83
143,143
10,147
93,93
123,38
143,106
133,133
59,58
142,54
71,7
56,56
80,96
121,123
4,137
131,97
83,80
2,37
130,86
28,45
30,108
8,28
108,154
34,1
35,35
64,27
97,6
89,85
82,96
128,41
141,141
33,33
29,29
6,11
142,118
148,93
48,48
142,45
6,6
13,67
124,53
59,59
93,93
90,90
4,4
108,3
18,18
151,137
89,96
88,88
122,4
30,21
119,119
75,75
59,59
35,35
71,71
71,51
104,104
23,23
49,52
63,39
142,129
108,108
117,117
54,142
2,37
25,25
145,14
111,111
48,25
31,31
123,71
89,81
150,28
128,128
29,50
59,103
125,24
118,118
133,130
97,133
59,48
6,6
47,152
95,79
8,48
54,7
89,75
97,97
30,35
128,121
29,51
92,92
92,84
59,59
20,22
113,113
68,68
122,4
124,28
128,58
149,66
104,105
142,57
85,85
142,4
33,126
144,144
46,59
59,113
124,127
123,64
104,106
92,92
10,68
132,132
106,106
139,139
125,45
142,109
149,149
135,76
108,108
58,109
142,149
124,40
89,89
142,100
109,103
142,126
89,89
110,101
72,72
77,77
55,110
33,63
66,66
142,115
24,0
114,114
110,102
88,88
106,101
85,131
139,139
11,11
29,71
112,20
128,124
110,110
122,124
49,52
120,119
66,66
44,42
94,80
45,9
9,9
103,103
49,118
144,144
94,94
4,137
135,134
106,25
146,146
6,35
88,88
117,105
32,32
142,41
20,20
61,61
127,127
68,62
144,15
89,79
24,48
142,10
110,110
54,54
74,74
74,76
58,58
142,30
115,115
120,120
132,132
133,146
142,61
40,42
10,10
95,95
133,134
128,126
26,26
60,60
93,93
133,89
151,151
7,20
55,55
82,90
12,12
94,89
151,47
10,9
137,137
10,10
84,80
103,21
73,15
31,40
47,47
150,44
153,153
70,70
16,16
142,103
49,29
33,13
101,111
104,99
143,52
66,152
151,71
143,109
37,2
128,20
103,29
60,60
58,59
94,89
123,9
76,76
142,29
10,44
35,17
142,136
63,63
61,22
122,46
88,40
107,117
96,96
109,109
19,117
32,154
126,137
149,73
46,9
29,139
93,95
83,83
63,66
81,146
81,95
11,11
60,60
85,81
71,71
130,81
150,126
134,87
23,23
116,30
23,23
31,31
13,13
95,30
86,74
53,151
64,109
36,29
14,145
123,122
64,30
47,47
88,75
48,10
128,73
97,133
122,141
120,99
17,12
10,9
23,23
108,108
58,87
20,20
58,100
7,106
133,96
94,94
80,80
145,145
89,80
128,55
106,106
146,76
91,91
124,151
107,107
66,102
123,123
42,140
94,94
88,88
46,26
133,80
143,143
45,45
75,75
48,10
77,77
72,30
105,113
102,15
98,87
44,53
59,145
20,20
6,46
116,115
128,44
116,115
143,143
141,65
121,121
57,57
40,36
151,72
75,74
66,66
71,101
103,58
142,128
124,122
100,32
43,108
127,103
22,22
104,101
0,0
