138,138
113,113
127,127
95,130
144,15
134,133
59,59
79,79
105,105
133,52
40,41
71,71
58,58
133,141
31,37
36,36
17,5
56,56
102,33
134,130
46,20
45,121
119,119
68,68
88,88
28,28
135,135
39,26
14,14
87,87
55,67
150,61
124,122
1,1
81,95
0,0
143,143
64,22
100,100
75,75
154,144
28,28
59,59
123,123
138,66
98,98
17,5
143,49
46,46
139,150
142,142
1,139
104,104
45,56
97,97
127,114
117,65
31,39
32,32
17,17
69,146
49,49
133,138
123,123
146,146
150,150
106,106
10,9
64,5
62,65
150,150
114,114
82,79
73,73
13,13
7,7
15,65
12,12
6,6
144,47
71,71
1,42
57,57
144,144
3,123
14,0
151,149
95,97
49,124
4,4
97,96
146,146
133,45
117,117
8,63
133,59
22,22
24,24
151,151
137,11
136,138
57,57
115,26
43,43
60,116
110,110
84,85
145,145
133,32
120,120
148,148
1,52
82,86
8,8
48,25
139,144
117,117
28,28
50,50
151,154
25,127
140,140
40,37
6,128
40,150
137,136
118,103
18,18
46,46
126,137
84,75
24,43
19,19
9,9
24,65
102,102
124,48
8,129
57,150
14,14
47,104
120,120
86,74
89,76
109,103
57,57
34,34
46,46
36,62
6,124
85,78
76,90
60,60
48,139
29,66
25,25
120,120
17,5
137,27
29,123
127,127
133,62
128,141
150,0
29,4
21,21
47,112
112,112
125,36
18,18
112,112
130,98
92,92
69,34
110,110
11,11
115,115
88,94
116,116
109,109
45,62
71,71
102,102
149,149
148,148
151,137
0,0
141,136
109,109
124,110
85,85
73,73
97,97
43,17
107,129
16,121
54,54
128,72
56,56
99,110
131,87
104,104
45,64
115,115
24,24
143,47
45,14
73,73
128,151
133,143
11,11
132,131
7,7
121,38
153,53
47,47
114,114
125,25
67,31
63,63
33,33
133,70
43,112
94,75
42,18
142,142
115,115
37,37
72,72
145,28
127,9
32,153
3,3
142,5
1,1
37,65
64,64
56,56
20,152
95,95
103,103
133,94
118,18
19,19
124,121
112,112
142,142
44,28
72,72
64,64
128,72
109,109
42,112
130,146
68,6
21,21
35,149
137,48
94,94
113,113
83,98
21,100
45,36
40,40
66,140
85,74
13,13
11,60
60,60
95,95
42,42
69,69
66,66
144,31
41,116
142,138
27,27
26,116
128,66
119,119
12,12
47,118
142,144
131,131
74,95
89,152
46,44
105,105
115,116
90,90
80,83
18,51
99,99
133,35
131,83
40,117
115,115
32,100
146,146
133,130
128,100
12,106
62,62
119,72
78,78
128,54
122,122
133,93
5,16
28,34
108,108
110,55
74,74
36,36
141,141
115,26
24,24
86,98
1,1
77,77
79,86
69,69
59,59
83,83
59,59
97,97
48,32
100,105
8,8
58,58
133,82
34,34
74,90
131,131
43,43
55,110
145,67
46,56
141,141
54,54
142,37
104,5
77,86
115,115
0,61
8,8
88,88
126,126
131,74
72,35
149,149
83,83
107,107
114,114
130,146
146,146
17,0
143,129
132,132
143,114
126,51
144,144
2,2
61,61
6,6
147,147
11,11
21,143
113,113
23,23
3,3
45,70
113,113
68,10
86,80
53,53
70,67
20,141
11,45
122,124
52,52
35,1
148,95
93,93
53,53
135,135
133,21
16,41
84,77
29,141
2,31
133,20
148,148
28,28
17,129
153,145
71,52
142,49
35,145
141,67
111,111
40,38
44,44
37,37
81,96
74,76
90,90
106,111
147,147
119,119
9,9
33,102
54,108
50,121
133,58
134,97
3,45
128,101
68,20
61,22
106,106
134,135
100,32
72,72
124,138
40,24
137,151
32,32
49,4
133,107
142,71
59,59
51,52
128,128
69,50
115,116
70,70
124,142
142,11
38,118
54,54
139,12
13,34
145,99
125,33
110,110
142,61
84,88
62,70
122,46
137,41
72,139
123,53
68,68
142,35
14,57
57,57
23,20
31,31
133,23
125,64
67,30
32,32
64,0
133,97
130,95
145,145
144,144
39,39
89,75
36,62
3,121
45,36
38,38
16,15
28,28
112,112
20,60
92,92
148,135
151,151
113,12
126,126
133,150
33,33
52,49
43,118
60,59
135,135
10,25
142,127
142,46
90,90
3,3
24,37
0,154
45,22
42,42
132,132
22,21
144,24
50,121
120,113
11,2
135,135
115,115
150,149
128,40
16,30
54,109
148,81
12,12
100,100
115,115
19,19
141,39
58,58
71,151
100,100
125,33
115,36
130,91
88,88
81,76
110,110
63,63
86,131
22,22
125,11
68,69
28,28
29,29
41,41
53,41
81,148
86,93
124,123
86,148
124,20
101,101
42,140
133,111
127,127
102,109
47,125
1,42
90,90
95,95
31,35
89,94
123,123
149,149
142,101
22,22
99,99
145,138
90,91
92,92
32,32
48,9
85,88
61,61
27,27
36,36
122,46
64,66
7,33
148,90
53,109
47,70
4,49
79,79
84,88
80,80
116,115
102,102
70,39
56,37
128,142
26,26
142,36
44,44
142,123
2,125
11,45
80,96
145,145
42,42
124,0
3,121
113,113
64,140
133,130
67,67
91,91
109,56
48,48
94,94
100,100
33,48
110,110
134,134
29,29
27,27
133,1
42,10
44,11
126,114
4,4
145,43
23,51
65,67
151,151
32,32
12,12
126,105
152,64
104,104
87,79
134,95
24,38
147,31
139,139
131,87
46,127
133,146
141,141
127,127
31,111
68,63
151,69
60,103
141,10
128,128
14,13
50,138
13,14
55,55
133,121
8,33
81,135
7,7
128,63
152,152
133,143
133,13
126,126
0,0
82,85
96,96
144,144
133,26
7,124
145,15
54,54
133,132
134,76
71,71
150,73
149,149
6,54
81,92
61,20
133,81
142,113
36,68
119,116
78,98
133,112
53,52
142,4
130,146
18,73
133,108
105,105
34,34
145,145
33,18
28,28
81,81
11,11
100,100
55,19
51,51
89,94
10,10
16,16
139,129
107,39
128,50
80,83
143,143
3,147
93,93
142,38
106,106
133,133
104,58
133,54
6,7
56,56
96,96
3,123
4,137
130,97
85,80
2,37
130,86
25,45
30,108
48,28
56,154
1,1
35,35
43,27
133,6
95,85
96,96
125,41
141,141
33,33
145,29
6,11
133,118
133,93
8,48
142,45
6,6
13,67
53,53
59,59
93,93
90,90
4,4
108,3
34,18
137,137
134,96
88,88
49,4
30,21
119,119
75,75
108,59
35,35
29,71
52,51
104,104
23,23
49,52
59,39
137,129
108,108
117,117
68,142
2,37
25,25
126,14
111,111
48,25
31,31
128,71
89,81
10,28
128,128
4,50
107,103
24,24
118,118
131,130
133,133
45,48
6,6
47,152
85,79
48,48
54,7
97,75
97,97
42,35
141,121
71,51
92,92
134,84
59,59
66,22
5,113
68,68
71,4
123,28
128,58
57,66
99,105
47,57
84,85
133,4
33,126
144,144
65,59
30,113
122,127
127,64
104,106
92,92
142,68
132,132
106,106
144,139
1,45
133,109
115,149
76,76
108,108
103,109
143,149
124,40
89,89
133,100
109,103
126,126
94,89
101,101
72,72
77,77
55,110
33,63
66,66
133,115
125,0
114,114
126,102
88,88
101,101
85,131
139,139
11,11
66,71
65,20
128,124
110,110
122,124
51,52
120,119
66,66
8,42
81,80
45,9
53,9
103,103
143,118
144,144
94,94
123,137
74,134
143,25
146,146
71,35
88,88
105,105
32,32
128,41
20,20
61,61
127,127
47,62
144,15
133,79
65,48
133,10
110,110
54,54
74,74
76,76
58,58
133,30
115,115
120,120
90,132
94,146
49,61
36,42
10,10
95,95
133,134
128,126
26,26
61,60
93,93
134,89
137,151
66,20
55,55
79,90
11,12
94,89
65,47
71,9
137,137
25,10
86,80
32,21
139,15
31,40
47,47
43,44
153,153
70,70
16,16
133,103
153,29
57,13
106,111
104,99
137,52
66,152
71,71
119,109
2,2
128,20
20,29
61,60
59,59
94,89
53,9
76,76
29,29
25,44
35,17
29,136
65,63
22,22
71,46
133,40
107,117
96,96
109,109
19,117
28,154
137,137
55,73
42,9
139,139
95,95
83,83
24,66
81,146
95,95
11,11
60,60
98,81
71,71
79,81
126,126
90,87
23,23
21,30
23,23
31,31
13,13
133,30
78,74
128,151
58,109
36,29
14,145
123,122
30,30
47,47
75,75
44,10
128,73
97,133
141,141
107,99
149,12
25,9
23,23
108,108
77,87
20,20
58,100
64,106
130,96
94,94
80,80
145,145
89,80
128,55
106,106
130,76
91,91
124,151
107,107
121,102
124,123
126,140
94,94
88,88
46,26
133,80
139,143
45,45
75,75
47,10
77,77
38,30
113,113
63,15
95,87
44,53
32,145
20,20
6,46
115,115
141,44
116,115
143,143
1,65
49,121
57,57
64,36
128,72
82,74
66,66
57,101
109,58
128,128
122,122
32,32
108,108
123,103
22,22
55,101
0,0
