114,1
131,1
36,1
43,1
90,1
120,1
124,1
136,1
122,1
128,1
132,1
150,1
146,1
35,1
74,1
21,1
110,1
134,1
0,1
136,1
42,1
133,1
1,1
59,1
5,1
108,1
102,1
111,1
77,1
133,1
54,1
54,1
98,1
113,1
47,1
110,1
115,1
130,1
125,1
145,1
45,1
63,1
24,1
83,1
122,1
38,1
133,1
13,1
14,1
13,1
5,1
114,1
30,1
10,1
82,1
34,1
134,1
63,1
108,1
129,1
149,1
98,1
42,1
133,1
111,1
28,1
29,1
53,1
88,1
16,1
83,1
27,1
64,1
87,1
148,1
147,1
25,1
76,1
60,1
106,1
128,1
10,1
52,1
19,1
140,1
58,1
7,1
17,1
7,1
89,1
100,1
22,1
23,1
129,1
9,1
110,1
34,1
74,1
133,1
32,1
62,1
93,1
65,1
56,1
19,1
128,1
133,1
149,1
137,1
5,1
21,1
46,1
7,1
118,1
99,1
8,1
133,1
129,1
86,1
31,1
113,1
92,1
36,1
126,1
4,1
5,1
124,1
126,1
36,1
45,1
74,1
123,1
54,1
122,1
17,1
77,1
30,1
46,1
119,1
64,1
81,1
149,1
36,1
23,1
55,1
145,1
127,1
109,1
21,1
140,1
20,1
117,1
54,1
89,1
21,1
73,1
4,1
130,1
82,1
3,1
90,1
146,1
27,1
42,1
29,1
148,1
69,1
124,1
145,1
133,1
151,1
82,1
28,1
103,1
14,1
32,1
115,1
104,1
150,1
149,1
142,1
97,1
108,1
87,1
69,1
7,1
77,1
70,1
26,1
127,1
133,1
43,1
82,1
127,1
4,1
108,1
89,1
22,1
109,1
136,1
39,1
36,1
69,1
22,1
56,1
150,1
120,1
142,1
22,1
54,1
13,1
49,1
29,1
126,1
84,1
8,1
34,1
10,1
68,1
50,1
25,1
67,1
101,1
1,1
93,1
128,1
88,1
120,1
115,1
66,1
46,1
78,1
125,1
113,1
122,1
4,1
105,1
24,1
0,1
89,1
88,1
7,1
14,1
143,1
107,1
41,1
50,1
140,1
131,1
142,1
19,1
88,1
146,1
45,1
12,1
46,1
13,1
33,1
56,1
130,1
1,1
25,1
68,1
42,1
28,1
38,1
117,1
144,1
41,1
10,1
115,1
37,1
37,1
141,1
16,1
77,1
23,1
25,1
8,1
56,1
4,1
100,1
123,1
128,1
48,1
110,1
16,1
29,1
21,1
76,1
133,1
142,1
41,1
41,1
101,1
150,1
134,1
27,1
137,1
115,1
115,1
97,1
75,1
72,1
65,1
80,1
4,1
101,1
81,1
116,1
33,1
101,1
21,1
59,1
16,1
154,1
81,1
8,1
83,1
3,1
2,1
54,1
133,1
52,1
88,1
25,1
149,1
124,1
62,1
85,1
99,1
95,1
43,1
108,1
14,1
148,1
42,1
84,1
94,1
6,1
30,1
30,1
77,1
81,1
45,1
113,1
128,1
61,1
23,1
47,1
6,1
114,1
112,1
24,1
43,1
7,1
138,1
149,1
142,1
25,1
47,1
101,1
18,1
6,1
66,1
8,1
10,1
122,1
2,1
36,1
24,1
5,1
59,1
96,1
15,1
91,1
110,1
19,1
8,1
147,1
4,1
13,1
136,1
123,1
150,1
88,1
128,1
145,1
45,1
57,1
57,1
77,1
111,1
84,1
133,1
39,1
142,1
144,1
98,1
133,1
72,1
128,1
19,1
5,1
143,1
133,1
18,1
98,1
0,1
124,1
130,1
22,1
150,1
25,1
137,1
47,1
29,1
111,1
130,1
142,1
38,1
82,1
11,1
54,1
45,1
142,1
143,1
21,1
96,1
38,1
3,1
69,1
154,1
102,1
99,1
35,1
34,1
70,1
13,1
36,1
100,1
10,1
45,1
56,1
85,1
97,1
122,1
77,1
122,1
151,1
69,1
33,1
146,1
126,1
6,1
21,1
36,1
80,1
46,1
124,1
136,1
123,1
19,1
141,1
41,1
33,1
5,1
30,1
61,1
30,1
133,1
25,1
54,1
97,1
33,1
37,1
111,1
6,1
18,1
43,1
110,1
1,1
33,1
133,1
133,1
126,1
65,1
3,1
133,1
4,1
25,1
5,1
29,1
16,1
139,1
76,1
59,1
28,1
143,1
58,1
109,1
46,1
137,1
30,1
30,1
97,1
10,1
4,1
133,1
137,1
97,1
140,1
15,1
11,1
117,1
54,1
85,1
129,1
108,1
111,1
