71,138
140,113
127,127
77,130
12,15
134,133
110,59
79,79
72,105
88,52
41,41
138,71
12,58
142,141
117,37
64,36
17,5
56,56
97,33
82,130
72,20
8,121
119,119
150,68
89,88
28,28
148,135
115,26
20,14
98,87
27,67
20,61
112,122
1,1
81,95
0,0
150,143
17,22
99,100
75,75
145,144
28,28
59,59
123,123
128,66
98,98
17,5
20,49
127,46
128,150
142,142
126,139
104,104
3,56
97,97
128,114
37,65
51,39
52,32
16,17
130,146
49,49
142,138
123,123
146,146
150,150
106,106
10,9
31,5
41,65
150,150
114,114
98,79
73,73
13,13
7,7
122,65
12,12
54,6
47,47
63,71
9,42
1,57
14,144
3,123
121,0
46,149
130,97
4,124
49,4
134,96
146,146
142,45
38,117
109,63
88,59
22,22
150,24
151,151
137,11
128,138
14,57
117,26
40,43
109,116
139,110
85,85
150,145
142,32
117,120
74,148
121,52
74,86
28,8
48,25
128,144
39,117
44,28
50,50
128,154
44,127
140,140
31,37
7,128
72,150
128,136
58,103
71,18
127,46
71,137
85,75
2,43
113,19
35,9
102,65
102,102
98,48
8,129
33,150
32,14
47,104
120,120
87,74
77,76
103,103
57,57
144,34
21,46
62,62
46,124
76,78
74,90
20,60
32,139
126,66
25,25
120,120
17,5
128,27
7,123
0,127
133,62
128,141
128,0
29,4
21,21
142,112
112,112
43,36
18,18
112,112
130,98
92,92
113,34
58,110
11,11
140,115
94,94
116,116
103,109
3,62
52,71
102,102
140,149
97,148
65,137
64,0
128,136
109,109
124,110
75,85
73,73
95,97
5,17
11,129
127,121
54,54
128,72
56,56
129,110
87,87
119,104
20,64
115,115
68,24
150,47
72,14
106,73
30,151
142,143
73,11
79,131
6,7
23,38
29,53
47,47
114,114
125,25
113,31
63,63
44,33
88,70
112,112
97,75
154,18
152,142
116,115
19,37
99,72
20,28
72,9
64,153
3,3
42,5
72,1
31,65
149,64
56,56
128,152
95,95
103,103
88,94
37,18
19,19
6,121
112,112
142,142
62,28
22,72
31,64
128,72
109,109
9,112
77,146
112,6
56,21
32,149
110,48
97,94
113,113
98,98
116,100
150,36
115,40
138,140
95,74
13,13
71,60
60,60
95,95
42,42
69,69
66,66
20,31
116,116
62,138
56,27
39,116
1,66
119,119
12,12
118,118
142,144
93,131
130,95
152,152
115,44
57,105
116,116
84,90
83,83
64,51
99,99
82,35
77,83
27,117
39,115
44,100
87,146
133,130
145,100
73,106
63,62
137,72
78,78
139,54
122,122
82,93
35,16
35,34
108,108
99,55
90,74
41,36
100,141
116,26
56,24
83,98
1,1
77,77
148,86
69,69
22,59
83,83
59,59
95,97
32,32
31,105
8,8
58,58
84,82
18,34
90,90
131,131
26,43
55,110
110,67
150,56
9,141
151,54
145,37
33,5
146,86
115,115
0,61
8,8
88,88
139,126
93,74
139,35
22,149
83,83
107,107
114,114
74,146
95,146
5,0
129,129
132,132
113,114
52,51
69,144
2,2
61,61
46,6
12,147
12,11
110,143
113,113
32,23
21,3
128,70
113,113
42,10
96,80
51,53
70,67
66,141
38,45
128,124
29,52
9,1
88,95
131,93
27,53
135,135
4,21
20,41
130,77
53,141
31,31
142,20
83,148
48,28
66,129
70,145
52,52
42,49
13,145
6,67
71,111
72,38
44,44
37,37
146,96
76,76
90,90
111,111
147,147
119,119
141,9
111,102
33,108
61,121
142,58
92,97
124,45
129,101
17,20
22,22
114,106
134,135
28,32
72,72
6,138
40,24
151,151
100,32
4,4
88,107
142,71
59,59
100,52
124,128
17,50
116,116
68,70
134,142
142,11
118,118
4,54
58,12
15,34
20,99
144,33
110,110
128,61
82,88
138,70
122,46
121,41
4,139
123,53
25,68
20,35
142,57
25,57
139,20
2,31
82,23
0,64
47,30
32,32
27,0
130,97
95,95
34,145
144,144
31,39
82,75
68,62
20,121
68,36
116,38
16,15
8,28
23,112
60,60
128,92
128,135
71,151
19,12
126,126
142,150
102,33
49,49
2,118
60,59
135,135
25,25
124,127
128,46
80,90
20,3
51,37
16,154
23,22
129,42
87,132
117,21
58,24
60,121
105,113
31,2
135,135
116,115
17,149
128,40
0,30
23,109
135,81
12,12
100,100
115,115
37,19
6,39
58,58
54,151
32,100
9,33
136,36
134,91
88,88
88,76
110,110
30,63
86,131
22,22
12,11
138,69
48,28
29,29
2,41
53,41
98,148
82,93
122,123
75,148
124,20
17,101
42,140
128,111
110,127
62,109
12,125
42,42
98,90
95,95
64,35
89,94
123,123
149,149
88,101
22,22
99,99
142,138
90,91
92,92
150,32
9,9
88,88
61,61
27,27
36,36
128,46
121,66
23,33
75,90
112,109
23,70
7,49
79,79
84,88
96,80
37,115
102,102
68,39
32,37
54,142
26,26
142,36
70,44
57,123
5,125
61,45
96,96
145,145
101,42
71,0
121,121
105,113
108,140
134,130
67,67
91,91
69,56
48,48
134,94
100,100
102,48
110,110
134,134
29,29
20,27
88,1
28,10
134,11
128,114
4,4
37,43
23,51
15,67
124,151
68,32
12,12
144,105
23,64
104,104
79,79
97,95
0,38
7,31
150,139
130,87
72,127
88,146
127,141
127,127
31,111
72,63
142,69
61,103
20,10
126,128
13,13
62,138
14,14
69,55
142,121
17,33
89,135
7,7
6,63
149,152
128,143
142,13
137,126
27,0
148,85
96,96
144,144
142,26
66,124
32,15
7,54
133,132
134,76
128,71
54,73
140,149
46,54
75,92
61,20
79,81
20,113
6,68
149,116
131,98
142,112
27,52
128,4
130,146
79,73
20,108
105,105
28,34
34,145
102,18
9,28
75,81
11,11
57,100
39,19
50,51
89,94
103,10
35,16
128,129
55,39
73,50
80,83
143,143
142,147
131,93
142,38
107,106
97,133
12,58
142,54
150,7
32,56
96,96
5,123
128,137
83,97
88,80
37,37
131,86
33,45
23,108
28,28
24,154
1,1
13,35
64,27
88,6
95,85
96,96
6,41
46,141
14,33
142,29
6,11
88,118
88,93
33,48
88,45
6,6
32,67
128,53
59,59
93,93
90,90
4,4
23,3
144,18
151,137
134,96
88,88
139,4
125,21
119,119
75,75
118,59
35,35
32,71
7,51
104,104
23,23
49,52
13,39
6,129
70,108
30,117
142,142
2,37
25,25
137,14
111,111
25,25
40,31
128,71
146,81
10,28
128,128
7,50
16,103
36,24
118,118
148,130
133,133
24,48
6,6
102,152
98,79
68,48
60,7
88,75
97,97
59,35
6,121
49,51
92,92
134,84
23,59
60,22
112,113
3,68
71,4
124,28
42,58
20,66
99,105
48,57
84,85
88,4
64,126
144,144
36,59
23,113
122,127
46,64
112,106
134,92
28,68
132,132
106,106
143,139
44,45
88,109
119,149
76,76
21,108
58,109
20,149
20,40
89,89
142,100
109,103
142,126
89,89
101,101
39,72
77,77
139,110
36,63
66,66
142,115
45,0
114,114
111,102
85,88
111,101
84,131
139,139
11,11
29,71
142,20
128,124
110,110
124,124
6,52
119,119
30,66
32,42
87,80
9,9
53,9
103,103
139,118
13,144
94,94
128,137
98,134
150,25
146,146
54,35
85,88
107,105
32,32
142,41
20,20
60,61
46,127
24,62
15,15
94,79
128,48
88,10
110,110
54,54
148,74
74,76
58,58
142,30
115,115
120,120
90,132
88,146
119,61
130,42
48,10
130,95
84,134
128,126
25,26
20,60
93,93
94,89
151,151
20,20
110,55
82,90
12,12
134,89
134,47
25,9
137,137
25,10
84,80
56,21
33,15
39,40
60,47
58,44
33,153
37,70
15,16
47,103
54,29
64,13
111,111
111,99
150,52
138,152
69,71
149,109
17,2
142,20
23,29
60,60
102,59
75,89
123,9
76,76
142,29
1,44
12,17
126,136
53,63
60,22
128,46
20,40
73,117
96,96
109,109
37,117
10,154
137,137
10,73
51,9
139,139
148,95
83,83
58,66
146,146
77,95
11,11
60,60
77,81
71,71
130,81
123,126
89,87
23,23
120,30
23,23
37,31
13,13
142,30
91,74
68,151
30,109
41,29
14,145
122,122
116,30
103,47
75,75
25,10
23,73
148,133
128,141
99,99
52,12
27,9
23,23
108,108
95,87
20,20
58,100
107,106
79,96
94,94
96,80
57,145
132,80
128,55
101,106
146,76
91,91
54,151
107,107
60,102
122,123
139,140
94,94
88,88
134,26
75,80
128,143
45,45
75,75
17,10
77,77
70,30
105,113
29,15
95,87
44,53
23,145
20,20
6,46
115,115
46,44
116,115
143,143
52,65
7,121
48,57
41,36
128,72
74,74
66,66
31,101
109,58
128,128
16,122
32,32
108,108
124,103
22,22
110,101
0,0
112,112
54,22
73,110
58,58
131,131
6,11
14,54
28,8
117,105
30,3
119,119
18,125
78,86
150,62
150,24
134,82
2,2
36,41
55,110
111,65
149,47
81,146
3,62
142,152
142,39
11,11
36,36
110,139
102,102
142,0
3,46
140,38
21,23
111,129
105,116
69,29
85,85
139,17
46,150
128,68
124,36
12,28
59,21
127,127
149,129
128,10
88,115
69,21
142,24
77,94
58,103
126,42
46,46
121,3
149,2
133,122
128,66
128,109
149,149
37,70
88,69
14,152
43,40
13,13
151,144
93,105
16,52
83,83
128,54
19,19
106,55
60,60
95,95
88,26
149,113
20,152
88,22
54,4
88,17
17,38
69,11
36,45
151,151
76,148
54,54
127,137
59,23
50,49
104,129
59,3
82,84
124,153
79,98
116,65
36,62
119,119
47,18
5,5
49,49
102,109
45,68
33,14
33,18
105,105
99,99
3,136
123,54
46,68
31,110
100,100
115,68
58,104
135,135
146,77
72,72
139,150
30,30
30,62
117,58
15,23
101,101
62,125
5,31
17,5
96,96
28,28
22,22
46,53
47,125
23,49
142,49
81,93
106,143
120,105
11,138
116,117
53,99
