126,138
113,113
127,127
130,130
145,15
134,133
59,59
134,79
105,105
133,52
40,41
71,71
58,58
133,141
117,37
36,36
5,5
56,56
18,33
130,130
127,20
25,121
119,119
68,68
89,88
47,28
135,135
26,26
14,14
87,87
34,67
64,61
123,122
1,1
77,95
0,0
143,143
37,22
100,100
85,75
37,144
48,28
59,59
123,123
122,66
98,98
17,5
47,49
46,46
139,150
142,142
139,139
104,104
69,56
97,97
127,114
55,65
39,39
32,32
149,17
146,146
49,49
133,138
123,123
146,146
150,150
106,106
42,9
33,5
62,65
150,150
114,114
85,79
73,73
13,13
7,7
149,65
12,12
46,6
144,47
71,71
47,42
57,57
144,144
7,123
149,0
122,149
95,97
4,124
4,4
134,96
146,146
133,45
117,117
63,63
133,59
22,22
24,24
151,151
4,11
136,138
57,57
117,26
43,43
30,116
110,110
85,85
145,145
133,32
113,120
148,148
0,52
82,86
8,8
28,25
47,144
117,117
28,28
4,50
136,154
25,127
140,140
37,37
6,128
118,150
136,136
103,103
111,18
46,46
137,137
88,75
40,43
19,19
9,9
118,65
102,102
46,48
127,129
100,150
14,14
108,104
120,120
87,74
95,76
103,103
57,57
34,34
46,46
36,62
46,124
93,78
90,90
60,60
42,139
29,66
25,25
120,120
5,5
137,27
46,123
17,127
133,62
128,141
47,0
29,4
21,21
142,112
112,112
125,36
18,18
112,112
95,98
92,92
119,34
115,110
11,11
115,115
88,94
116,116
103,109
67,62
29,71
102,102
117,149
86,148
122,137
0,0
151,136
109,109
151,110
84,85
73,73
97,97
17,17
119,129
35,121
54,54
128,72
56,56
114,110
95,87
104,104
125,64
115,115
24,24
47,47
45,14
73,73
29,151
133,143
11,11
79,131
60,7
66,38
29,53
47,47
114,114
68,25
67,31
63,63
33,33
133,70
41,112
95,75
8,18
142,142
115,115
2,37
56,72
48,28
127,9
13,153
29,3
128,5
1,1
31,65
64,64
56,56
66,152
95,95
100,103
89,94
118,18
19,19
29,121
112,112
142,142
33,28
72,72
64,64
128,72
109,109
48,112
130,146
36,6
3,21
17,149
142,48
94,94
113,113
83,98
39,100
150,36
40,40
138,140
88,74
13,13
59,60
60,60
95,95
42,42
69,69
66,66
58,31
26,116
47,138
27,27
26,116
128,66
112,119
12,12
47,118
47,144
131,131
84,95
59,152
46,44
105,105
116,116
90,90
96,83
18,51
99,99
133,35
95,83
118,117
30,115
32,100
98,146
133,130
128,100
145,106
62,62
113,72
78,78
128,54
122,122
133,93
154,16
25,34
108,108
110,55
130,74
36,36
141,141
116,26
24,24
74,98
1,1
77,77
86,86
69,69
22,59
83,83
59,59
95,97
32,32
112,105
8,8
111,58
84,82
34,34
77,90
131,131
118,43
110,110
37,67
46,56
141,141
54,54
124,37
112,5
77,86
115,115
31,61
48,8
88,88
126,126
78,74
72,35
149,149
83,83
107,107
114,114
130,146
86,146
5,0
129,129
132,132
143,114
